2019-05-06,00:06:06,362,6.03,2019.05,5.00683,2
2019-05-06,00:06:08,364,6.07,2014.63,5.00742,2
2019-05-06,00:06:10,366,6.10,2012.38,5.00511,2
2019-05-06,00:06:12,368,6.13,2004.55,5.02445,2
2019-05-06,00:06:14,370,6.17,2012.83,5.0067,2
2019-05-06,00:06:16,372,6.20,2019.08,4.99743,2
2019-05-06,00:06:18,374,6.23,2024.94,4.98687,2
2019-05-06,00:06:20,376,6.27,2035.65,4.98506,2
2019-05-06,00:06:22,378,6.30,2038.56,4.98485,2
2019-05-06,00:06:24,380,6.33,2042.11,4.97604,2
2019-05-06,00:06:26,382,6.37,2043.56,4.97854,2
2019-05-06,00:06:28,384,6.40,2044.93,4.99072,2
2019-05-06,00:06:30,386,6.43,2050.87,4.99883,2
2019-05-06,00:06:32,388,6.47,2060.37,4.9823,2
2019-05-06,00:06:34,390,6.50,2056.96,4.99612,2
2019-05-06,00:06:36,392,6.53,2059.46,4.99995,2
2019-05-06,00:06:38,394,6.57,2072.58,5.01236,2
2019-05-06,00:06:40,396,6.60,2076.22,5.0168,2
2019-05-06,00:06:42,398,6.63,2084.91,5.02717,2
2019-05-06,00:06:44,400,6.67,2091.86,5.02947,2
2019-05-06,00:06:46,402,6.70,2098.14,5.0361,2
2019-05-06,00:06:48,404,6.73,2110.14,5.04713,2
2019-05-06,00:06:50,406,6.77,2118.91,5.05119,2
2019-05-06,00:06:52,408,6.80,2122.74,5.06016,2
2019-05-06,00:06:54,410,6.83,2134.03,5.07075,2
2019-05-06,00:06:56,412,6.87,2136.83,5.09817,2
2019-05-06,00:06:58,414,6.90,2143.81,5.08903,2
2019-05-06,00:07:00,416,6.93,2143.39,5.09471,2
2019-05-06,00:07:02,418,6.97,2148.31,5.09349,2
2019-05-06,00:07:04,420,7.00,2155.88,5.10175,2
2019-05-06,00:07:06,422,7.03,2160.53,5.10685,2
2019-05-06,00:07:08,424,7.07,2161.09,5.1034,2
2019-05-06,00:07:10,426,7.10,2164.54,5.10874,2
2019-05-06,00:07:12,428,7.13,2178.58,5.11613,2
2019-05-06,00:07:14,430,7.17,2186.17,5.11259,2
2019-05-06,00:07:16,432,7.20,2204.06,5.10555,2
2019-05-06,00:07:18,434,7.23,2204.76,5.12257,2
2019-05-06,00:07:20,436,7.27,2216.69,5.12478,2
2019-05-06,00:07:22,438,7.30,2222.93,5.1207,2
2019-05-06,00:07:25,440,7.33,2225.63,5.12622,2
2019-05-06,00:07:27,442,7.37,2236.83,5.12585,2
2019-05-06,00:07:29,444,7.40,2252.56,5.1171,2
2019-05-06,00:07:31,446,7.43,2257.45,5.11245,2
2019-05-06,00:07:33,448,7.47,2261.54,5.12047,2
2019-05-06,00:07:35,450,7.50,2265.45,5.13156,2
2019-05-06,00:07:37,452,7.53,2259.72,5.13094,2
2019-05-06,00:07:39,454,7.57,2269.09,5.13736,2
2019-05-06,00:07:41,456,7.60,2273.55,5.14532,2
2019-05-06,00:07:43,458,7.63,2285.11,5.15556,2
2019-05-06,00:07:45,460,7.67,2296.75,5.14564,2
2019-05-06,00:07:47,462,7.70,2307.45,5.14426,2
2019-05-06,00:07:49,464,7.73,2307,5.15652,2
2019-05-06,00:07:51,466,7.77,2307.68,5.16269,2
2019-05-06,00:07:53,468,7.80,2310.55,5.15864,2
2019-05-06,00:07:55,470,7.83,2314.83,5.16153,2
2019-05-06,00:07:57,472,7.87,2326.92,5.16818,2
